Customer_ID,Order_ID,Gender,Customer_DOB,Ordered_Date,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
C007727,ABDA007913,M,17-02-1975,22-02-2020,C,Ship,7,3,308,4,medium,6,1113,0
C003101,ABDA007914,M,15-12-1990,23-02-2020,C,Ship,5,1,195,3,low,37,3690,1
C003108,ABDA007915,F,12-04-1992,23-02-2020,F,Ship,3,5,213,2,low,39,2857,1
C003864,ABDA007916,F,29-05-1968,23-02-2020,F,Ship,2,4,143,6,medium,1,5514,0
C005111,ABDA007917,M,06-04-1991,23-02-2020,C,Ship,3,4,256,3,low,7,5013,1
C005773,ABDA007918,F,21-06-1979,23-02-2020,D,Ship,6,4,270,4,low,10,1199,1
C006249,ABDA007919,M,28-05-1979,23-02-2020,A,Ship,5,2,145,3,medium,2,4836,0
C006365,ABDA007920,F,21-08-1970,23-02-2020,C,Ship,2,4,221,3,low,3,4076,0
C006759,ABDA007921,M,19-05-1980,23-02-2020,A,Ship,4,5,156,3,low,5,4610,0
C007364,ABDA007922,M,31-03-1982,23-02-2020,F,Ship,4,4,163,3,medium,7,4463,0
C009854,ABDA007923,M,10-11-1982,23-02-2020,F,Road,4,3,250,6,medium,2,4246,0
C000201,ABDA007924,M,02-12-1986,24-02-2020,A,Ship,2,3,139,3,low,9,1471,1
C004201,ABDA007925,M,31-10-1980,24-02-2020,D,Ship,4,2,220,3,low,3,5020,0
C004717,ABDA007926,M,12-08-1974,24-02-2020,D,Ship,3,5,260,2,medium,1,5970,0
C006607,ABDA007927,F,13-01-1987,24-02-2020,D,Ship,4,4,138,3,medium,7,1597,1
C006631,ABDA007928,F,18-04-1979,24-02-2020,D,Ship,3,3,145,3,medium,8,4522,0
C008622,ABDA007929,M,27-01-1984,24-02-2020,F,Road,4,2,246,5,low,9,1206,1
C009118,ABDA007930,F,26-08-1979,24-02-2020,B,Ship,3,3,209,3,medium,5,5831,0
C009339,ABDA007931,M,05-03-1986,24-02-2020,A,Ship,5,1,151,3,medium,2,4172,1
C009375,ABDA007932,F,24-03-1969,24-02-2020,A,Ship,4,1,261,6,low,6,5861,0
C000306,ABDA007933,F,29-06-1969,25-02-2020,F,Ship,4,4,249,3,medium,36,3769,1
C001305,ABDA007934,F,10-12-1986,25-02-2020,A,Ship,5,4,270,2,high,43,2971,1
C001826,ABDA007935,M,23-12-1975,25-02-2020,F,Ship,4,5,268,3,low,17,3085,1
C003074,ABDA007936,M,17-12-1982,25-02-2020,F,Ship,5,3,270,3,medium,38,3669,1
C003756,ABDA007937,F,30-04-1973,25-02-2020,F,Ship,3,2,181,3,medium,9,4163,0
C006789,ABDA007938,M,04-07-1969,25-02-2020,A,Ship,3,4,250,6,medium,1,4543,1
C006806,ABDA007939,F,07-03-1977,25-02-2020,F,Ship,3,1,192,3,low,9,5004,0
C006960,ABDA007940,F,17-04-1981,25-02-2020,F,Ship,5,3,206,3,low,1,4645,0
C008436,ABDA007941,F,27-06-1965,25-02-2020,F,Ship,3,3,234,3,low,6,5652,0
C010451,ABDA007942,M,30-06-1991,25-02-2020,C,Ship,5,1,245,5,low,7,1038,0
C001756,ABDA007943,M,27-10-1965,26-02-2020,B,Road,5,3,160,3,high,25,1977,1
C002836,ABDA007944,M,23-04-1977,26-02-2020,B,Ship,3,3,186,3,low,24,3262,1
C002840,ABDA007945,F,18-10-1971,26-02-2020,F,Ship,4,1,177,2,low,22,1698,1
C007301,ABDA007946,M,20-07-1971,26-02-2020,C,Ship,3,4,267,2,low,9,5940,0
C008540,ABDA007947,M,24-12-1993,26-02-2020,F,Ship,5,4,211,3,low,9,4908,0
C009700,ABDA007948,M,01-02-1966,26-02-2020,B,Ship,6,3,310,5,low,6,1139,0
C010131,ABDA007949,F,09-04-1977,26-02-2020,A,Road,5,1,151,3,medium,1,4981,0
C010627,ABDA007950,F,06-06-1975,26-02-2020,D,Ship,5,4,180,2,low,9,5208,0
C000118,ABDA007951,F,14-03-1980,27-02-2020,B,Road,4,3,265,2,medium,31,2326,1
C000308,ABDA007952,M,31-05-1966,27-02-2020,F,Ship,3,3,163,3,medium,9,1257,1
C002710,ABDA007953,F,04-09-1984,27-02-2020,B,Ship,3,2,137,3,medium,9,1347,1
C002791,ABDA007954,M,28-09-1973,27-02-2020,D,Ship,2,5,282,5,low,63,1173,1
C003845,ABDA007955,M,12-07-1978,27-02-2020,C,Flight,3,2,163,3,medium,6,4323,0
C004773,ABDA007956,F,04-03-1980,27-02-2020,A,Road,5,3,269,3,low,8,4811,0
C004958,ABDA007957,F,15-06-1972,27-02-2020,F,Ship,6,4,151,3,low,10,5414,1
C006413,ABDA007958,M,22-07-1981,27-02-2020,C,Road,3,2,215,2,medium,7,5988,1
C008892,ABDA007959,M,23-12-1994,27-02-2020,F,Road,5,3,240,5,low,4,1389,0
C009606,ABDA007960,M,27-06-1979,27-02-2020,F,Flight,5,2,255,2,medium,9,5609,0
C009653,ABDA007961,M,12-10-1994,27-02-2020,C,Ship,3,2,158,2,medium,9,4881,0
C002147,ABDA007962,F,05-06-1965,28-02-2020,C,Ship,3,3,133,6,low,10,1686,1
C002773,ABDA007963,F,13-07-1994,28-02-2020,D,Ship,2,3,159,3,medium,39,1477,1
C003773,ABDA007964,F,09-07-1973,28-02-2020,C,Ship,3,5,156,8,medium,9,4733,1
C004299,ABDA007965,M,17-11-1975,28-02-2020,A,Ship,3,5,140,3,low,9,4733,0
C007127,ABDA007966,M,04-08-1990,28-02-2020,C,Flight,3,1,239,3,low,2,4425,0
C007588,ABDA007967,F,14-12-1979,28-02-2020,B,Ship,4,1,201,6,medium,8,5529,0
C009425,ABDA007968,M,30-07-1972,28-02-2020,C,Ship,7,5,256,4,medium,4,1139,1
C010048,ABDA007969,F,06-09-1971,28-02-2020,B,Ship,5,4,239,3,low,7,4960,0
C001248,ABDA007970,F,14-09-1985,29-02-2020,F,Flight,4,4,197,3,low,29,2915,1
C001552,ABDA007971,F,20-02-1965,29-02-2020,B,Ship,3,3,246,3,medium,45,3945,1
C001646,ABDA007972,M,17-11-1993,29-02-2020,F,Flight,4,4,143,8,medium,12,1326,1
C002297,ABDA007973,F,21-06-1979,29-02-2020,C,Ship,5,1,194,3,medium,32,3003,1
C003247,ABDA007974,M,16-03-1972,29-02-2020,D,Ship,4,1,189,3,medium,5,4496,1
C007304,ABDA007975,F,21-10-1970,29-02-2020,F,Ship,5,1,248,3,low,2,4075,0
C001624,ABDA007976,M,11-04-1982,01-03-2020,B,Road,3,4,157,2,medium,12,1694,1
C002889,ABDA007977,M,17-02-1991,01-03-2020,A,Flight,3,3,176,3,medium,14,1705,1
C003615,ABDA007978,M,17-12-1981,01-03-2020,A,Ship,3,3,203,2,low,1,5244,0
C004589,ABDA007979,F,06-10-1966,01-03-2020,C,Ship,3,4,166,3,medium,8,4369,1
C006025,ABDA007980,F,26-02-1990,01-03-2020,D,Flight,5,3,270,5,medium,7,1303,1
C006462,ABDA007981,M,07-07-1993,01-03-2020,F,Ship,2,1,285,5,low,4,5759,0
C006799,ABDA007982,F,27-01-1971,01-03-2020,D,Ship,4,3,172,3,medium,10,5434,0
C007884,ABDA007983,F,30-05-1973,01-03-2020,F,Ship,3,1,189,3,low,3,5866,1
C009330,ABDA007984,M,19-07-1979,01-03-2020,F,Flight,5,4,235,4,low,5,4506,0
C000332,ABDA007985,F,18-04-1974,02-03-2020,F,Ship,4,3,140,3,high,46,1072,1
C004503,ABDA007986,M,25-09-1988,02-03-2020,A,Road,4,5,148,8,medium,6,5700,0
C007701,ABDA007987,M,28-04-1980,02-03-2020,A,Ship,5,4,199,5,medium,6,5210,1
C008791,ABDA007988,F,04-07-1990,02-03-2020,D,Ship,3,3,182,4,low,2,4746,1
C010813,ABDA007989,F,03-02-1986,02-03-2020,D,Road,3,3,139,3,low,7,5199,1
C001178,ABDA007990,F,04-08-1976,03-03-2020,F,Ship,3,2,224,2,low,49,3749,1
C001216,ABDA007991,F,08-07-1985,03-03-2020,B,Road,4,2,202,2,low,45,3008,1
C001468,ABDA007992,F,22-01-1966,03-03-2020,B,Ship,3,5,250,4,low,11,3464,1
C002007,ABDA007993,F,06-01-1981,03-03-2020,A,Ship,3,2,209,2,low,24,2748,1
C003696,ABDA007994,M,14-01-1985,03-03-2020,F,Flight,3,1,129,3,medium,9,5296,1
C004516,ABDA007995,F,16-12-1983,03-03-2020,B,Road,2,4,255,7,low,9,5224,1
C007707,ABDA007996,F,31-03-1975,03-03-2020,A,Ship,5,3,232,5,medium,2,1057,1
C010171,ABDA007997,M,26-04-1969,03-03-2020,D,Ship,5,2,208,8,medium,5,4751,0
C000267,ABDA007998,F,12-02-1971,04-03-2020,A,Road,2,3,264,4,low,10,1648,1
C000950,ABDA007999,M,08-06-1970,04-03-2020,F,Road,4,1,258,3,medium,53,2428,1
C002058,ABDA008000,M,06-10-1968,04-03-2020,F,Flight,3,4,254,2,high,56,3266,1
C002330,ABDA008001,F,29-06-1978,04-03-2020,F,Flight,4,2,192,4,low,61,2256,1
C003214,ABDA008002,M,14-03-1993,04-03-2020,B,Ship,3,4,210,3,low,10,4398,1
C003460,ABDA008003,F,06-07-1987,04-03-2020,B,Ship,2,4,180,2,low,8,4321,1
C004273,ABDA008004,M,23-09-1982,04-03-2020,D,Ship,3,2,214,3,medium,1,5362,0
C004292,ABDA008005,M,26-11-1982,04-03-2020,F,Ship,4,1,249,10,medium,7,5580,1
C004644,ABDA008006,M,16-10-1974,04-03-2020,F,Road,3,2,236,3,medium,8,5783,0
C005281,ABDA008007,F,29-01-1979,04-03-2020,D,Ship,6,5,261,4,low,3,1217,1
C005731,ABDA008008,M,25-12-1983,04-03-2020,D,Road,3,3,183,2,low,6,5015,0
C008403,ABDA008009,F,08-06-1974,04-03-2020,A,Ship,4,1,186,3,low,6,4758,0
C010529,ABDA008010,M,31-12-1987,04-03-2020,C,Road,6,1,235,6,medium,3,5591,0
C000120,ABDA008011,M,16-05-1976,05-03-2020,F,Road,5,1,145,3,low,20,1387,1
C001325,ABDA008012,F,31-08-1968,05-03-2020,C,Ship,3,5,171,3,medium,24,1300,1
C002404,ABDA008013,F,13-12-1977,05-03-2020,B,Ship,3,2,199,4,low,47,2208,1
C002439,ABDA008014,M,31-07-1988,05-03-2020,A,Ship,2,5,117,3,low,44,1192,1
C002736,ABDA008015,M,18-05-1975,05-03-2020,F,Flight,5,1,272,3,medium,27,2415,1
C003195,ABDA008016,M,19-01-1989,05-03-2020,A,Ship,3,1,273,6,low,1,1293,0
C003393,ABDA008017,F,04-12-1992,05-03-2020,A,Ship,4,3,296,2,medium,9,1523,1
C007686,ABDA008018,F,12-10-1994,05-03-2020,F,Flight,6,1,201,4,low,5,4592,1
C008792,ABDA008019,F,13-02-1976,05-03-2020,F,Ship,5,2,211,2,medium,2,5077,0
C009435,ABDA008020,M,05-01-1987,05-03-2020,A,Road,3,1,146,5,low,10,1737,0
C009998,ABDA008021,M,21-05-1991,05-03-2020,F,Flight,5,5,180,2,high,5,4585,1
C010708,ABDA008022,F,11-10-1986,05-03-2020,B,Ship,5,2,262,6,low,7,1774,0
C010743,ABDA008023,F,23-02-1974,05-03-2020,A,Ship,5,3,219,6,low,9,1019,0
C000700,ABDA008024,M,02-04-1988,06-03-2020,B,Flight,6,5,113,3,high,31,1037,1
C001862,ABDA008025,F,13-08-1970,06-03-2020,F,Ship,5,1,256,7,low,50,3837,1
C002806,ABDA008026,F,29-10-1974,06-03-2020,B,Ship,3,2,192,3,medium,64,3233,1
C004701,ABDA008027,F,30-11-1987,06-03-2020,A,Ship,3,1,201,3,low,3,4556,1
C005180,ABDA008028,F,04-01-1969,06-03-2020,F,Road,4,5,222,3,medium,8,4950,0
C006085,ABDA008029,F,24-11-1967,06-03-2020,D,Ship,2,1,192,3,low,9,4774,0
C006207,ABDA008030,F,06-10-1992,06-03-2020,A,Ship,3,2,177,4,low,3,4199,1
C006630,ABDA008031,F,23-08-1976,06-03-2020,F,Ship,2,5,180,6,medium,7,4907,1
C007073,ABDA008032,F,28-08-1976,06-03-2020,C,Ship,3,1,150,2,low,6,5355,0
C007419,ABDA008033,M,02-03-1969,06-03-2020,A,Ship,4,4,254,5,low,9,1654,1
C007670,ABDA008034,F,15-10-1968,06-03-2020,F,Flight,4,1,263,5,low,8,1257,0
C009724,ABDA008035,M,12-04-1980,06-03-2020,B,Flight,3,2,140,3,medium,8,5724,0
C010376,ABDA008036,M,27-08-1983,06-03-2020,F,Ship,4,3,216,2,low,4,5997,0
C001574,ABDA008037,M,20-11-1993,07-03-2020,F,Ship,5,3,156,3,medium,58,1218,1
C002625,ABDA008038,F,06-05-1968,07-03-2020,A,Ship,5,4,187,3,low,53,3172,1
C002693,ABDA008039,F,22-03-1990,07-03-2020,C,Ship,4,2,191,3,medium,12,3676,1
C002847,ABDA008040,F,04-02-1991,07-03-2020,A,Ship,2,1,257,2,low,24,2130,1
C003623,ABDA008041,F,14-10-1973,07-03-2020,C,Ship,3,2,146,3,high,4,5846,1
C005552,ABDA008042,M,06-02-1989,07-03-2020,F,Ship,3,5,253,3,medium,9,5979,1
C007295,ABDA008043,F,04-07-1968,07-03-2020,C,Ship,5,5,254,5,low,2,4426,0
C007340,ABDA008044,M,15-11-1968,07-03-2020,F,Ship,5,2,245,2,low,6,5366,1
C008156,ABDA008045,F,19-05-1968,07-03-2020,F,Ship,3,3,224,3,medium,5,4214,1
C008179,ABDA008046,M,24-02-1977,07-03-2020,D,Ship,5,3,210,3,low,5,4560,1
C010061,ABDA008047,F,15-03-1983,07-03-2020,C,Ship,5,1,126,5,medium,2,5659,1
C000647,ABDA008048,F,02-08-1975,08-03-2020,C,Ship,4,2,153,3,medium,53,1185,1
C001257,ABDA008049,M,29-10-1985,08-03-2020,A,Ship,2,2,180,3,low,33,1217,1
C001396,ABDA008050,F,03-07-1990,08-03-2020,B,Ship,4,2,158,4,low,45,1758,1
C001549,ABDA008051,M,19-03-1988,08-03-2020,D,Ship,4,1,272,2,low,27,2030,1
C003475,ABDA008052,M,01-02-1976,08-03-2020,D,Ship,2,2,161,5,medium,3,4138,0
C004649,ABDA008053,F,01-06-1976,08-03-2020,C,Road,3,1,108,6,medium,7,4024,0
C006616,ABDA008054,M,25-03-1965,08-03-2020,B,Ship,6,5,266,4,low,8,1709,0
C006675,ABDA008055,M,12-06-1983,08-03-2020,A,Ship,3,3,253,3,medium,5,4754,1
C006687,ABDA008056,M,19-09-1976,08-03-2020,A,Road,4,5,105,5,high,4,5824,1
C009182,ABDA008057,M,28-12-1966,08-03-2020,F,Flight,7,3,247,4,medium,5,1060,0
C010184,ABDA008058,F,26-05-1975,08-03-2020,F,Ship,5,3,233,5,medium,3,1398,0
C002319,ABDA008059,F,24-03-1972,09-03-2020,A,Road,5,2,187,2,medium,29,2863,1
C002933,ABDA008060,F,19-06-1966,09-03-2020,C,Ship,3,2,155,3,medium,7,1434,1
C003438,ABDA008061,F,14-02-1979,09-03-2020,F,Flight,4,4,264,3,low,2,4279,1
C004041,ABDA008062,F,03-08-1986,09-03-2020,A,Ship,3,2,228,3,medium,4,4208,0
C005427,ABDA008063,M,19-06-1978,09-03-2020,A,Ship,4,4,239,3,low,4,4756,0
C008877,ABDA008064,F,09-12-1991,09-03-2020,A,Ship,6,3,281,4,medium,8,1884,0
C009827,ABDA008065,M,06-07-1974,09-03-2020,C,Ship,5,2,165,5,medium,9,5313,0
C010440,ABDA008066,F,16-06-1974,09-03-2020,F,Ship,2,5,235,3,high,10,5775,1
C010894,ABDA008067,M,26-08-1978,09-03-2020,B,Ship,4,2,211,3,low,4,5989,0
C000275,ABDA008068,M,04-10-1968,10-03-2020,C,Flight,3,5,229,6,medium,22,2717,1
C001103,ABDA008069,M,19-04-1993,10-03-2020,C,Flight,4,1,227,3,medium,54,3043,1
C004604,ABDA008070,F,03-01-1984,10-03-2020,F,Ship,3,4,164,6,medium,4,5567,1
C005078,ABDA008071,F,31-10-1988,10-03-2020,F,Flight,3,2,200,4,medium,4,4918,0
C005267,ABDA008072,M,23-05-1988,10-03-2020,C,Ship,6,2,304,5,medium,6,1178,1
C005537,ABDA008073,F,25-05-1992,10-03-2020,C,Ship,6,2,245,4,low,8,1904,0
C007469,ABDA008074,M,13-06-1980,10-03-2020,C,Ship,6,1,286,4,medium,1,1636,0
C007990,ABDA008075,F,23-07-1975,10-03-2020,B,Ship,4,1,173,4,low,1,5789,0
C009056,ABDA008076,M,20-12-1989,10-03-2020,F,Flight,3,3,168,2,high,10,5334,1
C009641,ABDA008077,M,19-09-1993,10-03-2020,C,Ship,4,3,231,3,medium,8,4991,0
C009795,ABDA008078,M,22-04-1970,10-03-2020,A,Ship,5,1,226,2,medium,6,5395,0
C010202,ABDA008079,F,02-03-1967,10-03-2020,F,Ship,6,4,271,4,low,6,1503,0
C010984,ABDA008080,M,21-11-1980,10-03-2020,B,Ship,4,3,229,6,medium,1,1235,1
C003029,ABDA008081,F,13-08-1978,11-03-2020,C,Flight,5,2,172,4,high,61,1161,1
C005210,ABDA008082,F,09-07-1970,11-03-2020,F,Flight,4,5,263,3,medium,6,5445,0
C007233,ABDA008083,M,01-07-1986,11-03-2020,A,Ship,5,2,174,4,medium,8,5627,1
C008510,ABDA008084,M,25-06-1983,11-03-2020,F,Flight,3,2,233,4,medium,1,5886,0
C008874,ABDA008085,M,11-12-1983,11-03-2020,F,Ship,7,1,307,4,low,2,1983,0
C009315,ABDA008086,F,18-02-1970,11-03-2020,A,Flight,3,1,230,2,low,4,4387,1
C010595,ABDA008087,F,07-09-1982,11-03-2020,C,Ship,3,2,183,2,medium,6,4313,1
C000391,ABDA008088,M,14-12-1968,12-03-2020,D,Road,4,1,259,3,low,20,2154,1
C001541,ABDA008089,F,09-06-1969,12-03-2020,C,Ship,6,5,111,6,high,28,1216,1
C002241,ABDA008090,M,01-11-1983,12-03-2020,A,Ship,3,3,168,3,medium,11,1008,1
C002584,ABDA008091,F,31-03-1993,12-03-2020,B,Road,5,3,225,4,low,60,2130,1
C002908,ABDA008092,F,15-09-1983,12-03-2020,B,Ship,3,2,138,2,medium,46,1436,1
C002923,ABDA008093,F,04-10-1977,12-03-2020,D,Ship,4,3,172,3,medium,6,1261,1
C003272,ABDA008094,F,01-12-1974,12-03-2020,F,Road,5,4,263,2,medium,5,4595,0
C003956,ABDA008095,F,22-05-1969,12-03-2020,F,Road,4,1,224,5,low,7,5738,0
C005426,ABDA008096,F,08-08-1974,12-03-2020,F,Ship,4,4,200,4,low,3,5583,1
C000885,ABDA008097,F,07-09-1974,13-03-2020,A,Ship,2,2,161,2,medium,1,1642,1
C003140,ABDA008098,M,27-07-1971,13-03-2020,F,Road,5,3,277,3,medium,1,4186,1
C003709,ABDA008099,M,27-03-1994,13-03-2020,D,Flight,4,1,140,4,low,6,5067,0
C003836,ABDA008100,M,20-08-1974,13-03-2020,F,Flight,3,5,220,4,low,2,4313,0
C006877,ABDA008101,M,23-09-1981,13-03-2020,D,Ship,7,2,279,4,medium,5,1210,0
C007097,ABDA008102,F,30-10-1969,13-03-2020,C,Ship,4,1,153,3,low,8,5198,0
C008154,ABDA008103,F,08-09-1976,13-03-2020,F,Ship,5,4,234,3,low,2,4269,0
C008252,ABDA008104,F,13-03-1990,13-03-2020,F,Ship,5,3,226,2,high,6,5033,0
C008635,ABDA008105,M,18-02-1987,13-03-2020,D,Flight,7,5,269,4,medium,2,1592,0
C009358,ABDA008106,F,17-01-1994,13-03-2020,B,Ship,6,1,283,5,low,9,1311,1
C009728,ABDA008107,F,24-11-1966,13-03-2020,F,Flight,5,4,97,3,medium,8,4577,0
C000109,ABDA008108,F,16-04-1989,14-03-2020,D,Ship,4,5,238,3,high,55,3257,1
C001426,ABDA008109,F,16-06-1979,14-03-2020,B,Ship,5,2,239,2,medium,15,2471,1
C004122,ABDA008110,F,18-04-1965,14-03-2020,F,Flight,5,3,255,3,medium,8,5983,0
C005631,ABDA008111,F,25-03-1985,14-03-2020,A,Flight,5,5,175,6,medium,2,4995,1
C000087,ABDA008112,M,13-12-1989,15-03-2020,A,Ship,4,1,185,2,low,44,2910,1
C000344,ABDA008113,F,05-08-1966,15-03-2020,F,Ship,2,5,248,6,low,62,2750,1
C001264,ABDA008114,M,04-10-1979,15-03-2020,B,Ship,5,4,184,3,low,9,3332,1
C002871,ABDA008115,F,24-08-1975,15-03-2020,A,Road,3,3,120,3,low,55,1534,1
C002925,ABDA008116,F,14-09-1978,15-03-2020,A,Ship,2,2,152,4,low,48,1212,1
C005486,ABDA008117,F,25-08-1969,15-03-2020,F,Flight,4,5,113,3,medium,10,4053,1
C006091,ABDA008118,F,20-01-1972,15-03-2020,D,Ship,4,2,249,3,low,6,5051,1
C006589,ABDA008119,F,28-04-1974,15-03-2020,D,Flight,6,1,273,4,medium,6,1524,0
C006700,ABDA008120,F,09-02-1982,15-03-2020,B,Road,5,2,173,2,high,10,4741,0
C007357,ABDA008121,F,27-09-1970,15-03-2020,D,Ship,3,1,201,3,low,6,4953,0
C008042,ABDA008122,M,08-12-1977,15-03-2020,F,Ship,6,2,272,5,low,8,1045,0
C008435,ABDA008123,M,25-05-1983,15-03-2020,C,Ship,3,5,147,3,medium,8,5272,1
C010626,ABDA008124,M,11-08-1982,15-03-2020,F,Ship,3,2,228,2,medium,2,5640,0
C002023,ABDA008125,F,31-07-1988,16-03-2020,D,Ship,4,4,264,2,medium,12,2203,1
C002698,ABDA008126,M,12-05-1993,16-03-2020,B,Ship,3,5,272,2,medium,31,2438,1
C003560,ABDA008127,F,24-02-1979,16-03-2020,F,Flight,5,3,194,7,medium,10,5700,0
C004681,ABDA008128,F,05-10-1989,16-03-2020,D,Ship,3,3,237,3,low,7,4062,0
C006376,ABDA008129,M,13-10-1983,16-03-2020,B,Ship,4,5,197,2,low,3,4379,1
C007119,ABDA008130,F,04-05-1993,16-03-2020,A,Road,3,5,221,3,medium,8,4523,0
C008151,ABDA008131,M,14-11-1977,16-03-2020,A,Ship,3,3,164,3,high,9,5070,0
C008741,ABDA008132,M,24-07-1980,16-03-2020,C,Ship,3,5,168,3,low,8,5877,0
C000545,ABDA008133,F,23-06-1991,17-03-2020,C,Flight,4,2,180,3,low,47,1434,1
C000702,ABDA008134,M,25-08-1993,17-03-2020,F,Flight,4,2,197,7,medium,43,3730,1
C001340,ABDA008135,M,14-05-1992,17-03-2020,F,Ship,2,2,240,3,low,53,2980,1
C002217,ABDA008136,M,29-10-1970,17-03-2020,A,Ship,4,2,166,3,low,62,1944,1
C003536,ABDA008137,F,22-03-1984,17-03-2020,F,Road,6,3,222,5,high,2,4612,0
C003762,ABDA008138,F,25-01-1979,17-03-2020,F,Ship,3,1,252,3,high,6,5101,0
C004678,ABDA008139,F,10-12-1968,17-03-2020,B,Ship,3,2,221,3,high,7,5477,0
C004798,ABDA008140,M,12-02-1965,17-03-2020,B,Flight,6,5,291,4,low,9,1413,0
C007461,ABDA008141,M,08-10-1968,17-03-2020,A,Ship,7,2,289,4,low,5,1918,1
C007569,ABDA008142,F,10-01-1992,17-03-2020,A,Ship,3,3,202,4,low,3,4003,1
C007851,ABDA008143,M,11-09-1982,17-03-2020,A,Ship,2,3,118,4,medium,7,5510,0
C009774,ABDA008144,M,09-07-1972,17-03-2020,F,Ship,3,5,174,6,low,6,5713,0
C009891,ABDA008145,F,22-01-1972,17-03-2020,A,Ship,3,4,247,3,low,4,5844,0
C010301,ABDA008146,F,21-05-1971,17-03-2020,C,Ship,4,2,207,3,medium,5,4702,1
C000194,ABDA008147,M,06-08-1975,18-03-2020,F,Ship,2,2,158,3,low,28,1968,1
C002065,ABDA008148,F,28-06-1965,18-03-2020,D,Flight,3,4,156,4,medium,7,1492,1
C002361,ABDA008149,F,14-01-1988,18-03-2020,A,Ship,6,4,209,5,low,53,3169,1
C002447,ABDA008150,F,03-04-1969,18-03-2020,C,Road,3,5,165,2,high,37,1234,1
C003328,ABDA008151,M,21-04-1966,18-03-2020,B,Ship,4,3,243,3,medium,1,5021,0
C004583,ABDA008152,F,05-05-1987,18-03-2020,C,Ship,5,1,241,2,medium,3,5391,1
C005659,ABDA008153,M,21-04-1968,18-03-2020,D,Ship,5,1,169,4,medium,4,4541,0
C006190,ABDA008154,F,15-09-1983,18-03-2020,B,Ship,4,4,274,2,low,3,4257,0
C006982,ABDA008155,F,05-07-1974,18-03-2020,B,Road,5,4,212,2,low,9,4925,0
C009043,ABDA008156,F,21-01-1989,18-03-2020,D,Flight,3,5,238,2,low,8,5769,0
C010361,ABDA008157,F,12-05-1967,18-03-2020,C,Ship,4,3,189,3,medium,9,4825,0
C001180,ABDA008158,F,05-08-1982,19-03-2020,B,Ship,5,4,186,10,low,24,3621,1
C001617,ABDA008159,F,03-07-1967,19-03-2020,A,Ship,3,4,121,3,low,63,1611,1
C002527,ABDA008160,F,01-04-1982,19-03-2020,D,Ship,4,1,252,3,medium,30,2669,1
C002553,ABDA008161,M,29-08-1994,19-03-2020,A,Ship,4,1,141,2,low,10,1340,1
C003309,ABDA008162,F,08-02-1970,19-03-2020,A,Ship,5,3,235,4,medium,10,4011,0
C005853,ABDA008163,M,09-02-1991,19-03-2020,A,Ship,3,4,206,4,medium,2,4372,0
C006064,ABDA008164,M,30-03-1971,19-03-2020,B,Ship,4,1,231,2,medium,3,4696,0
C006470,ABDA008165,M,28-11-1976,19-03-2020,F,Ship,5,3,189,5,low,7,4869,0
C006600,ABDA008166,F,30-10-1984,19-03-2020,F,Ship,7,3,310,5,low,5,1563,0
C006966,ABDA008167,F,13-12-1970,19-03-2020,F,Road,4,5,268,6,medium,7,4709,0
C006986,ABDA008168,F,26-03-1974,19-03-2020,F,Flight,4,4,179,3,medium,3,5624,0
C007920,ABDA008169,F,12-09-1990,19-03-2020,F,Road,5,1,223,3,medium,4,4905,1
C007993,ABDA008170,M,30-09-1984,19-03-2020,D,Ship,3,2,255,7,medium,2,5282,0
C010326,ABDA008171,M,05-05-1985,19-03-2020,F,Ship,3,2,188,5,medium,7,5673,0
C004676,ABDA008172,F,17-10-1988,20-03-2020,F,Ship,4,4,269,4,medium,3,5032,1
C005956,ABDA008173,F,15-03-1971,20-03-2020,B,Ship,3,4,153,3,medium,9,5474,0
C006257,ABDA008174,M,28-10-1968,20-03-2020,C,Ship,6,4,255,4,low,7,1869,1
C006394,ABDA008175,F,07-03-1993,20-03-2020,B,Ship,5,1,173,2,low,4,4242,1
C008013,ABDA008176,M,08-08-1993,20-03-2020,A,Ship,5,3,252,5,low,3,1474,0
C008658,ABDA008177,M,19-09-1983,20-03-2020,F,Ship,4,4,252,5,medium,2,1995,1
C010956,ABDA008178,M,04-11-1972,20-03-2020,F,Flight,2,5,125,4,low,5,5866,0
C004351,ABDA008179,M,25-06-1965,21-03-2020,D,Ship,2,5,211,4,low,1,5673,0
C005007,ABDA008180,M,03-10-1971,21-03-2020,A,Ship,3,4,165,3,high,10,4910,0
C009584,ABDA008181,M,05-07-1992,21-03-2020,F,Road,3,2,145,2,low,3,4409,0
C009767,ABDA008182,F,14-11-1992,21-03-2020,C,Ship,5,2,182,4,medium,9,5159,0
C010422,ABDA008183,M,02-03-1977,21-03-2020,F,Flight,4,3,207,2,medium,4,5227,1
C010443,ABDA008184,F,27-06-1991,21-03-2020,A,Ship,4,3,264,6,medium,7,1178,1
C010691,ABDA008185,F,17-06-1965,21-03-2020,C,Flight,3,3,159,2,medium,6,5269,0
C000010,ABDA008186,F,13-06-1990,22-03-2020,B,Flight,3,2,164,3,medium,29,1187,1
C000515,ABDA008187,M,30-11-1980,22-03-2020,C,Ship,4,2,174,3,low,9,1682,1
